,text,dim_0,dim_1,layer,label,fold,grad_0,grad_1,iteration
491,linear2.weight_1,0.6626434922218323,0.41301730275154114,param,,,0.6626434922218323,0.41301730275154114,240
492,linear2.weight_2,-1.0566684007644653,-0.061990153044462204,param,,,-1.0566684007644653,-0.061990153044462204,240
493,linear2.weight_3,1.1013704538345337,0.7365437150001526,param,,,1.1013704538345337,0.7365437150001526,240
494,linear2.bias,-0.67847740650177,-1.135878324508667,bias,,,-0.67847740650177,-1.135878324508667,240
495,linear1.weight_0,-1.6132547855377197,-0.30639904737472534,param,,,-1.6132547855377197,-0.30639904737472534,240
496,linear1.weight_1,-1.247670292854309,0.09664089977741241,param,,,-1.247670292854309,0.09664089977741241,240
497,linear1.weight_2,0.6289746761322021,-1.1704021692276,param,,,0.6289746761322021,-1.1704021692276,240
498,linear1.weight_3,-0.3494444787502289,0.37750130891799927,param,,,-0.3494444787502289,0.37750130891799927,240
499,linear1.bias,-0.10245637595653534,0.11578723788261414,bias,,,-0.10245637595653534,0.11578723788261414,240
500,<unk>,0.0,0.0,Embedding,,,0.0,0.0,250
501,'s,-0.9128862023353577,-0.41398730874061584,Embedding,,,-0.9128862023353577,-0.41398730874061584,250
502,What,0.29117465019226074,1.7005170583724976,Embedding,,,0.29117465019226074,1.7005170583724976,250
503,capital,0.38921108841896057,-2.6229658126831055,Embedding,,,0.38921108841896057,-2.6229658126831055,250
504,currency,0.09930606186389923,1.537052035331726,Embedding,,,0.09930606186389923,1.537052035331726,250
505,england,1.3042203187942505,1.205736756324768,Embedding,,,1.3042203187942505,1.205736756324768,250
506,is,-0.8089572191238403,0.6877949237823486,Embedding,,,-0.8089572191238403,0.6877949237823486,250
507,of,-0.8392372727394104,-0.8501780033111572,Embedding,,,-0.8392372727394104,-0.8501780033111572,250
508,russia,-3.0185623168945312,1.1481378078460693,Embedding,,,-3.0185623168945312,1.1481378078460693,250
509,this,-0.3705196678638458,0.09424560517072678,Embedding,,,-0.3705196678638458,0.09424560517072678,250
510,linear2.weight_0,-1.2135381698608398,-1.1719187498092651,param,,,-1.2135381698608398,-1.1719187498092651,250
511,linear2.weight_1,0.6764888167381287,0.4094153940677643,param,,,0.6764888167381287,0.4094153940677643,250
512,linear2.weight_2,-1.0796053409576416,-0.05347701162099838,param,,,-1.0796053409576416,-0.05347701162099838,250
513,linear2.weight_3,1.126511812210083,0.7554221153259277,param,,,1.126511812210083,0.7554221153259277,250
514,linear2.bias,-0.7001332640647888,-1.1606597900390625,bias,,,-0.7001332640647888,-1.1606597900390625,250
515,linear1.weight_0,-1.648746371269226,-0.30452853441238403,param,,,-1.648746371269226,-0.30452853441238403,250
516,linear1.weight_1,-1.2678546905517578,0.10614638030529022,param,,,-1.2678546905517578,0.10614638030529022,250
517,linear1.weight_2,0.6214914917945862,-1.1905558109283447,param,,,0.6214914917945862,-1.1905558109283447,250
518,linear1.weight_3,-0.34913814067840576,0.37725651264190674,param,,,-0.34913814067840576,0.37725651264190674,250
519,linear1.bias,-0.09273602813482285,0.11904436349868774,bias,,,-0.09273602813482285,0.11904436349868774,250
520,<unk>,0.0,0.0,Embedding,,,0.0,0.0,260
521,'s,-0.9074779748916626,-0.4041230082511902,Embedding,,,-0.9074779748916626,-0.4041230082511902,260
522,What,0.29178324341773987,1.6990431547164917,Embedding,,,0.29178324341773987,1.6990431547164917,260
523,capital,0.3938671946525574,-2.6309165954589844,Embedding,,,0.3938671946525574,-2.6309165954589844,260
524,currency,0.09525848925113678,1.5435290336608887,Embedding,,,0.09525848925113678,1.5435290336608887,260
525,england,1.3209247589111328,1.2081657648086548,Embedding,,,1.3209247589111328,1.2081657648086548,260
526,is,-0.8110527396202087,0.681388795375824,Embedding,,,-0.8110527396202087,0.681388795375824,260
527,of,-0.8413327932357788,-0.8565841317176819,Embedding,,,-0.8413327932357788,-0.8565841317176819,260
528,russia,-3.0346579551696777,1.1442346572875977,Embedding,,,-3.0346579551696777,1.1442346572875977,260
529,this,-0.37261515855789185,0.0878395363688469,Embedding,,,-0.37261515855789185,0.0878395363688469,260
530,linear2.weight_0,-1.2280069589614868,-1.1939527988433838,param,,,-1.2280069589614868,-1.1939527988433838,260
531,linear2.weight_1,0.6884410381317139,0.4050827920436859,param,,,0.6884410381317139,0.4050827920436859,260
532,linear2.weight_2,-1.1000674962997437,-0.043488867580890656,param,,,-1.1000674962997437,-0.043488867580890656,260
533,linear2.weight_3,1.149490475654602,0.7718006372451782,param,,,1.149490475654602,0.7718006372451782,260
534,linear2.bias,-0.7199092507362366,-1.1845097541809082,bias,,,-0.7199092507362366,-1.1845097541809082,260
535,linear1.weight_0,-1.6804625988006592,-0.3071574568748474,param,,,-1.6804625988006592,-0.3071574568748474,260
536,linear1.weight_1,-1.2859899997711182,0.11484473198652267,param,,,-1.2859899997711182,0.11484473198652267,260
537,linear1.weight_2,0.6146480441093445,-1.2086001634597778,param,,,0.6146480441093445,-1.2086001634597778,260
538,linear1.weight_3,-0.3487446904182434,0.3769417107105255,param,,,-0.3487446904182434,0.3769417107105255,260
539,linear1.bias,-0.09050682932138443,0.12081559747457504,bias,,,-0.09050682932138443,0.12081559747457504,260
540,<unk>,0.0,0.0,Embedding,,,0.0,0.0,270
541,'s,-0.906407356262207,-0.3960011303424835,Embedding,,,-0.906407356262207,-0.3960011303424835,270
542,What,0.29035747051239014,1.6972020864486694,Embedding,,,0.29035747051239014,1.6972020864486694,270
543,capital,0.3982771635055542,-2.6383297443389893,Embedding,,,0.3982771635055542,-2.6383297443389893,270
544,currency,0.0894228145480156,1.5491009950637817,Embedding,,,0.0894228145480156,1.5491009950637817,270
545,england,1.3343816995620728,1.209840178489685,Embedding,,,1.3343816995620728,1.209840178489685,270
546,is,-0.8130137324333191,0.6754869222640991,Embedding,,,-0.8130137324333191,0.6754869222640991,270
547,of,-0.8432937860488892,-0.8624860048294067,Embedding,,,-0.8432937860488892,-0.8624860048294067,270
548,russia,-3.0495407581329346,1.1407192945480347,Embedding,,,-3.0495407581329346,1.1407192945480347,270
549,this,-0.374576210975647,0.08193758875131607,Embedding,,,-0.374576210975647,0.08193758875131607,270
550,linear2.weight_0,-1.2413729429244995,-1.2146244049072266,param,,,-1.2413729429244995,-1.2146244049072266,270
551,linear2.weight_1,0.699150562286377,0.40047410130500793,param,,,0.699150562286377,0.40047410130500793,270
552,linear2.weight_2,-1.1186386346817017,-0.03268551453948021,param,,,-1.1186386346817017,-0.03268551453948021,270
553,linear2.weight_3,1.1707181930541992,0.7862778306007385,param,,,1.1707181930541992,0.7862778306007385,270
554,linear2.bias,-0.7384424805641174,-1.20710289478302,bias,,,-0.7384424805641174,-1.20710289478302,270
555,linear1.weight_0,-1.7095857858657837,-0.3052169680595398,param,,,-1.7095857858657837,-0.3052169680595398,270
556,linear1.weight_1,-1.3025851249694824,0.12316833436489105,param,,,-1.3025851249694824,0.12316833436489105,270
557,linear1.weight_2,0.6084998846054077,-1.2250922918319702,param,,,0.6084998846054077,-1.2250922918319702,270
558,linear1.weight_3,-0.34839412569999695,0.37666064500808716,param,,,-0.34839412569999695,0.37666064500808716,270
559,linear1.bias,-0.0824490338563919,0.12233028560876846,bias,,,-0.0824490338563919,0.12233028560876846,270
560,<unk>,0.0,0.0,Embedding,,,0.0,0.0,280
561,'s,-0.9018150568008423,-0.38821786642074585,Embedding,,,-0.9018150568008423,-0.38821786642074585,280
562,What,0.2899732291698456,1.6956965923309326,Embedding,,,0.2899732291698456,1.6956965923309326,280
563,capital,0.40164878964424133,-2.645200729370117,Embedding,,,0.40164878964424133,-2.645200729370117,280
564,currency,0.08566691726446152,1.554466724395752,Embedding,,,0.08566691726446152,1.554466724395752,280
565,england,1.3477609157562256,1.211519479751587,Embedding,,,1.3477609157562256,1.211519479751587,280
566,is,-0.8156942129135132,0.6700897812843323,Embedding,,,-0.8156942129135132,0.6700897812843323,280
567,of,-0.8459742665290833,-0.8678831458091736,Embedding,,,-0.8459742665290833,-0.8678831458091736,280
568,russia,-3.0633044242858887,1.1375340223312378,Embedding,,,-3.0633044242858887,1.1375340223312378,280
569,this,-0.3772566616535187,0.07654047012329102,Embedding,,,-0.3772566616535187,0.07654047012329102,280
570,linear2.weight_0,-1.2536818981170654,-1.2340245246887207,param,,,-1.2536818981170654,-1.2340245246887207,280
571,linear2.weight_1,0.7087751626968384,0.39562928676605225,param,,,0.7087751626968384,0.39562928676605225,280
572,linear2.weight_2,-1.1355942487716675,-0.02119038626551628,param,,,-1.1355942487716675,-0.02119038626551628,280
573,linear2.weight_3,1.1903579235076904,0.7990278601646423,param,,,1.1903579235076904,0.7990278601646423,280
574,linear2.bias,-0.7556498646736145,-1.2285860776901245,bias,,,-0.7556498646736145,-1.2285860776901245,280
575,linear1.weight_0,-1.7361721992492676,-0.30704712867736816,param,,,-1.7361721992492676,-0.30704712867736816,280
576,linear1.weight_1,-1.3177886009216309,0.13123491406440735,param,,,-1.3177886009216309,0.13123491406440735,280
577,linear1.weight_2,0.6029109954833984,-1.240027666091919,param,,,0.6029109954833984,-1.240027666091919,280
578,linear1.weight_3,-0.34807997941970825,0.37640848755836487,param,,,-0.34807997941970825,0.37640848755836487,280
579,linear1.bias,-0.0801088809967041,0.1276504546403885,bias,,,-0.0801088809967041,0.1276504546403885,280
580,<unk>,0.0,0.0,Embedding,,,0.0,0.0,290
581,'s,-0.8991824388504028,-0.3816322684288025,Embedding,,,-0.8991824388504028,-0.3816322684288025,290
582,What,0.2885418236255646,1.69398033618927,Embedding,,,0.2885418236255646,1.69398033618927,290
583,capital,0.40465810894966125,-2.6516432762145996,Embedding,,,0.40465810894966125,-2.6516432762145996,290
584,currency,0.08122621476650238,1.5591926574707031,Embedding,,,0.08122621476650238,1.5591926574707031,290
585,england,1.3591041564941406,1.2127050161361694,Embedding,,,1.3591041564941406,1.2127050161361694,290
586,is,-0.8184419274330139,0.6650804281234741,Embedding,,,-0.8184419274330139,0.6650804281234741,290
587,of,-0.848721981048584,-0.8728924989700317,Embedding,,,-0.848721981048584,-0.8728924989700317,290
588,russia,-3.0760791301727295,1.1346322298049927,Embedding,,,-3.0760791301727295,1.1346322298049927,290
589,this,-0.3800044059753418,0.07153116911649704,Embedding,,,-0.3800044059753418,0.07153116911649704,290
590,linear2.weight_0,-1.2650396823883057,-1.252297282218933,param,,,-1.2650396823883057,-1.252297282218933,290
591,linear2.weight_1,0.7175076603889465,0.3906002640724182,param,,,0.7175076603889465,0.3906002640724182,290
592,linear2.weight_2,-1.1511974334716797,-0.009113640524446964,param,,,-1.1511974334716797,-0.009113640524446964,290
593,linear2.weight_3,1.2085862159729004,0.8102529048919678,param,,,1.2085862159729004,0.8102529048919678,290
594,linear2.bias,-0.7716042995452881,-1.2490413188934326,bias,,,-0.7716042995452881,-1.2490413188934326,290
595,linear1.weight_0,-1.7607102394104004,-0.3068247437477112,param,,,-1.7607102394104004,-0.3068247437477112,290
596,linear1.weight_1,-1.3317636251449585,0.13902659714221954,param,,,-1.3317636251449585,0.13902659714221954,290
597,linear1.weight_2,0.5977986454963684,-1.2535594701766968,param,,,0.5977986454963684,-1.2535594701766968,290
598,linear1.weight_3,-0.3477967083454132,0.3761807680130005,param,,,-0.3477967083454132,0.3761807680130005,290
599,linear1.bias,-0.07548099756240845,0.13381679356098175,bias,,,-0.07548099756240845,0.13381679356098175,290
600,<unk>,0.0,0.0,Embedding,,,0.0,0.0,300
601,'s,-0.8961164951324463,-0.3756600320339203,Embedding,,,-0.8961164951324463,-0.3756600320339203,300
602,What,0.2874646782875061,1.6923189163208008,Embedding,,,0.2874646782875061,1.6923189163208008,300
603,capital,0.40754207968711853,-2.657705545425415,Embedding,,,0.40754207968711853,-2.657705545425415,300
604,currency,0.07726505398750305,1.5635933876037598,Embedding,,,0.07726505398750305,1.5635933876037598,300
605,england,1.3699631690979004,1.2136887311935425,Embedding,,,1.3699631690979004,1.2136887311935425,300
606,is,-0.821052074432373,0.6604328751564026,Embedding,,,-0.821052074432373,0.6604328751564026,300
607,of,-0.8513321280479431,-0.8775400519371033,Embedding,,,-0.8513321280479431,-0.8775400519371033,300
608,russia,-3.088015079498291,1.1319870948791504,Embedding,,,-3.088015079498291,1.1319870948791504,300
609,this,-0.38261446356773376,0.0668836161494255,Embedding,,,-0.38261446356773376,0.0668836161494255,300
610,linear2.weight_0,-1.2756181955337524,-1.2696055173873901,param,,,-1.2756181955337524,-1.2696055173873901,300
611,linear2.weight_1,0.7255373597145081,0.38549384474754333,param,,,0.7255373597145081,0.38549384474754333,300
612,linear2.weight_2,-1.1656455993652344,0.003365779761224985,param,,,-1.1656455993652344,0.003365779761224985,300
613,linear2.weight_3,1.2255830764770508,0.8201881647109985,param,,,1.2255830764770508,0.8201881647109985,300
614,linear2.bias,-0.7865409255027771,-1.268479347229004,bias,,,-0.7865409255027771,-1.268479347229004,300
615,linear1.weight_0,-1.7834537029266357,-0.30721503496170044,param,,,-1.7834537029266357,-0.30721503496170044,300
616,linear1.weight_1,-1.3447003364562988,0.14665120840072632,param,,,-1.3447003364562988,0.14665120840072632,300
617,linear1.weight_2,0.5931530594825745,-1.2659666538238525,param,,,0.5931530594825745,-1.2659666538238525,300
618,linear1.weight_3,-0.34753984212875366,0.37597420811653137,param,,,-0.34753984212875366,0.37597420811653137,300
619,linear1.bias,-0.07199028879404068,0.13973112404346466,bias,,,-0.07199028879404068,0.13973112404346466,300
620,<unk>,0.0,0.0,Embedding,,,0.0,0.0,310
621,'s,-0.8965515494346619,-0.3705390393733978,Embedding,,,-0.8965515494346619,-0.3705390393733978,310
622,What,0.2852420508861542,1.6905128955841064,Embedding,,,0.2852420508861542,1.6905128955841064,310
623,capital,0.4101710617542267,-2.6634092330932617,Embedding,,,0.4101710617542267,-2.6634092330932617,310
624,currency,0.07241349667310715,1.5674914121627808,Embedding,,,0.07241349667310715,1.5674914121627808,310
625,england,1.3789554834365845,1.2143044471740723,Embedding,,,1.3789554834365845,1.2143044471740723,310
626,is,-0.823057234287262,0.6560664176940918,Embedding,,,-0.823057234287262,0.6560664176940918,310
627,of,-0.853337287902832,-0.8819065093994141,Embedding,,,-0.853337287902832,-0.8819065093994141,310
628,russia,-3.0992302894592285,1.1295655965805054,Embedding,,,-3.0992302894592285,1.1295655965805054,310
629,this,-0.38461950421333313,0.0625172108411789,Embedding,,,-0.38461950421333313,0.0625172108411789,310
630,linear2.weight_0,-1.2855292558670044,-1.286054253578186,param,,,-1.2855292558670044,-1.286054253578186,310
631,linear2.weight_1,0.7329989075660706,0.380370557308197,param,,,0.7329989075660706,0.380370557308197,310
632,linear2.weight_2,-1.1791125535964966,0.016093704849481583,param,,,-1.1791125535964966,0.016093704849481583,310
633,linear2.weight_3,1.241499423980713,0.8290321826934814,param,,,1.241499423980713,0.8290321826934814,310
634,linear2.bias,-0.8005787134170532,-1.286944031715393,bias,,,-0.8005787134170532,-1.286944031715393,310
635,linear1.weight_0,-1.8047070503234863,-0.30545568466186523,param,,,-1.8047070503234863,-0.30545568466186523,310
636,linear1.weight_1,-1.3566184043884277,0.1539091020822525,param,,,-1.3566184043884277,0.1539091020822525,310
637,linear1.weight_2,0.5889334082603455,-1.2773950099945068,param,,,0.5889334082603455,-1.2773950099945068,310
638,linear1.weight_3,-0.34730568528175354,0.37578579783439636,param,,,-0.34730568528175354,0.37578579783439636,310
639,linear1.bias,-0.06581977754831314,0.14555414021015167,bias,,,-0.06581977754831314,0.14555414021015167,310
640,<unk>,0.0,0.0,Embedding,,,0.0,0.0,320
641,'s,-0.8946371078491211,-0.36545178294181824,Embedding,,,-0.8946371078491211,-0.36545178294181824,320
642,What,0.28445616364479065,1.6889770030975342,Embedding,,,0.28445616364479065,1.6889770030975342,320
643,capital,0.41263195872306824,-2.6687984466552734,Embedding,,,0.41263195872306824,-2.6687984466552734,320
644,currency,0.06916672736406326,1.5713447332382202,Embedding,,,0.06916672736406326,1.5713447332382202,320
645,england,1.3887412548065186,1.2149958610534668,Embedding,,,1.3887412548065186,1.2149958610534668,320
646,is,-0.8248003721237183,0.6519869565963745,Embedding,,,-0.8248003721237183,0.6519869565963745,320
647,of,-0.8550804257392883,-0.8859859704971313,Embedding,,,-0.8550804257392883,-0.8859859704971313,320
648,russia,-3.1098015308380127,1.1273382902145386,Embedding,,,-3.1098015308380127,1.1273382902145386,320
649,this,-0.38636264204978943,0.05843782797455788,Embedding,,,-0.38636264204978943,0.05843782797455788,320
650,linear2.weight_0,-1.2948341369628906,-1.3017147779464722,param,,,-1.2948341369628906,-1.3017147779464722,320
651,linear2.weight_1,0.7399749159812927,0.3752540051937103,param,,,0.7399749159812927,0.3752540051937103,320
652,linear2.weight_2,-1.191734790802002,0.028979245573282242,param,,,-1.191734790802002,0.028979245573282242,320
653,linear2.weight_3,1.2564504146575928,0.8369237184524536,param,,,1.2564504146575928,0.8369237184524536,320
654,linear2.bias,-0.8137741684913635,-1.3045072555541992,bias,,,-0.8137741684913635,-1.3045072555541992,320
655,linear1.weight_0,-1.8245729207992554,-0.3067581355571747,param,,,-1.8245729207992554,-0.3067581355571747,320
656,linear1.weight_1,-1.367691159248352,0.1610100120306015,param,,,-1.367691159248352,0.1610100120306015,320
657,linear1.weight_2,0.5850933790206909,-1.2879379987716675,param,,,0.5850933790206909,-1.2879379987716675,320
658,linear1.weight_3,-0.3470912575721741,0.375613272190094,param,,,-0.3470912575721741,0.375613272190094,320
659,linear1.bias,-0.06394301354885101,0.15130624175071716,bias,,,-0.06394301354885101,0.15130624175071716,320
660,<unk>,0.0,0.0,Embedding,,,0.0,0.0,330
661,'s,-0.8932617902755737,-0.36077219247817993,Embedding,,,-0.8932617902755737,-0.36077219247817993,330
662,What,0.2836059331893921,1.6875079870224,Embedding,,,0.2836059331893921,1.6875079870224,330
663,capital,0.41477930545806885,-2.6738829612731934,Embedding,,,0.41477930545806885,-2.6738829612731934,330
664,currency,0.06616919487714767,1.5749599933624268,Embedding,,,0.06616919487714767,1.5749599933624268,330
665,england,1.3978971242904663,1.2155845165252686,Embedding,,,1.3978971242904663,1.2155845165252686,330
666,is,-0.8263382911682129,0.6481780409812927,Embedding,,,-0.8263382911682129,0.6481780409812927,330
667,of,-0.856618344783783,-0.8897948861122131,Embedding,,,-0.856618344783783,-0.8897948861122131,330
668,russia,-3.119807481765747,1.1252803802490234,Embedding,,,-3.119807481765747,1.1252803802490234,330
669,this,-0.3879005014896393,0.05462884157896042,Embedding,,,-0.3879005014896393,0.05462884157896042,330
670,linear2.weight_0,-1.3036017417907715,-1.316659688949585,param,,,-1.3036017417907715,-1.316659688949585,330
671,linear2.weight_1,0.7465454339981079,0.3701733946800232,param,,,0.7465454339981079,0.3701733946800232,330
672,linear2.weight_2,-1.20363187789917,0.04192925989627838,param,,,-1.20363187789917,0.04192925989627838,330
673,linear2.weight_3,1.2705447673797607,0.8439993262290955,param,,,1.2705447673797607,0.8439993262290955,330
674,linear2.bias,-0.8262093663215637,-1.3212192058563232,bias,,,-0.8262093663215637,-1.3212192058563232,330
675,linear1.weight_0,-1.8432714939117432,-0.30834072828292847,param,,,-1.8432714939117432,-0.30834072828292847,330
676,linear1.weight_1,-1.377988338470459,0.16794656217098236,param,,,-1.377988338470459,0.16794656217098236,330
677,linear1.weight_2,0.5815976858139038,-1.2976984977722168,param,,,0.5815976858139038,-1.2976984977722168,330
678,linear1.weight_3,-0.3468939960002899,0.3754546344280243,param,,,-0.3468939960002899,0.3754546344280243,330
679,linear1.bias,-0.06255993247032166,0.15758009254932404,bias,,,-0.06255993247032166,0.15758009254932404,330
680,<unk>,0.0,0.0,Embedding,,,0.0,0.0,340
681,'s,-0.89430832862854,-0.35690033435821533,Embedding,,,-0.89430832862854,-0.35690033435821533,340
682,What,0.28148189187049866,1.685908555984497,Embedding,,,0.28148189187049866,1.685908555984497,340
683,capital,0.4166741669178009,-2.6786913871765137,Embedding,,,0.4166741669178009,-2.6786913871765137,340
684,currency,0.06215027719736099,1.5781694650650024,Embedding,,,0.06215027719736099,1.5781694650650024,340
685,england,1.4052776098251343,1.2158933877944946,Embedding,,,1.4052776098251343,1.2158933877944946,340
686,is,-0.8279391527175903,0.6446427702903748,Embedding,,,-0.8279391527175903,0.6446427702903748,340
687,of,-0.8582192063331604,-0.8933301568031311,Embedding,,,-0.8582192063331604,-0.8933301568031311,340
688,russia,-3.129312038421631,1.123372197151184,Embedding,,,-3.129312038421631,1.123372197151184,340
689,this,-0.38950127363204956,0.05109354481101036,Embedding,,,-0.38950127363204956,0.05109354481101036,340
690,linear2.weight_0,-1.3118970394134521,-1.3309589624404907,param,,,-1.3118970394134521,-1.3309589624404907,340
691,linear2.weight_1,0.7527782320976257,0.3651469945907593,param,,,0.7527782320976257,0.3651469945907593,340
692,linear2.weight_2,-1.2148959636688232,0.05488472431898117,param,,,-1.2148959636688232,0.05488472431898117,340
693,linear2.weight_3,1.2838712930679321,0.8503696918487549,param,,,1.2838712930679321,0.8503696918487549,340
694,linear2.bias,-0.837966799736023,-1.3371301889419556,bias,,,-0.837966799736023,-1.3371301889419556,340
695,linear1.weight_0,-1.8609696626663208,-0.3076818287372589,param,,,-1.8609696626663208,-0.3076818287372589,340
696,linear1.weight_1,-1.3876515626907349,0.17487941682338715,param,,,-1.3876515626907349,0.17487941682338715,340
697,linear1.weight_2,0.578409731388092,-1.3067814111709595,param,,,0.578409731388092,-1.3067814111709595,340
698,linear1.weight_3,-0.3467118740081787,0.37530815601348877,param,,,-0.3467118740081787,0.37530815601348877,340
699,linear1.bias,-0.05827128142118454,0.16436786949634552,bias,,,-0.05827128142118454,0.16436786949634552,340
700,<unk>,0.0,0.0,Embedding,,,0.0,0.0,350
701,'s,-0.8921388387680054,-0.3530779778957367,Embedding,,,-0.8921388387680054,-0.3530779778957367,350
702,What,0.28092268109321594,1.6845272779464722,Embedding,,,0.28092268109321594,1.6845272779464722,350
703,capital,0.4187372922897339,-2.6832990646362305,Embedding,,,0.4187372922897339,-2.6832990646362305,350
704,currency,0.059527985751628876,1.5813958644866943,Embedding,,,0.059527985751628876,1.5813958644866943,350
705,england,1.4137588739395142,1.2162872552871704,Embedding,,,1.4137588739395142,1.2162872552871704,350
706,is,-0.8295829892158508,0.6413504481315613,Embedding,,,-0.8295829892158508,0.6413504481315613,350
707,of,-0.8598630428314209,-0.8966224789619446,Embedding,,,-0.8598630428314209,-0.8966224789619446,350
708,russia,-3.138352632522583,1.1215969324111938,Embedding,,,-3.138352632522583,1.1215969324111938,350
709,this,-0.3911451995372772,0.047801222652196884,Embedding,,,-0.3911451995372772,0.047801222652196884,350
710,linear2.weight_0,-1.3197540044784546,-1.344659447669983,param,,,-1.3197540044784546,-1.344659447669983,350
711,linear2.weight_1,0.7587077021598816,0.36017468571662903,param,,,0.7587077021598816,0.36017468571662903,350
712,linear2.weight_2,-1.2255903482437134,0.06782316416501999,param,,,-1.2255903482437134,0.06782316416501999,350
713,linear2.weight_3,1.296493411064148,0.8561038374900818,param,,,1.296493411064148,0.8561038374900818,350
714,linear2.bias,-0.849086582660675,-1.352305293083191,bias,,,-0.849086582660675,-1.352305293083191,350
715,linear1.weight_0,-1.8777034282684326,-0.3097054958343506,param,,,-1.8777034282684326,-0.3097054958343506,350
716,linear1.weight_1,-1.3968230485916138,0.18194301426410675,param,,,-1.3968230485916138,0.18194301426410675,350
717,linear1.weight_2,0.5754896402359009,-1.3152424097061157,param,,,0.5754896402359009,-1.3152424097061157,350
718,linear1.weight_3,-0.3465431034564972,0.37517252564430237,param,,,-0.3465431034564972,0.37517252564430237,350
719,linear1.bias,-0.05763138085603714,0.17020653188228607,bias,,,-0.05763138085603714,0.17020653188228607,350
720,<unk>,0.0,0.0,Embedding,,,0.0,0.0,360
721,'s,-0.8924359679222107,-0.34994643926620483,Embedding,,,-0.8924359679222107,-0.34994643926620483,360
722,What,0.2790960967540741,1.6830201148986816,Embedding,,,0.2790960967540741,1.6830201148986816,360
723,capital,0.4205724895000458,-2.687673330307007,Embedding,,,0.4205724895000458,-2.687673330307007,360
724,currency,0.05586616322398186,1.5842629671096802,Embedding,,,0.05586616322398186,1.5842629671096802,360
725,england,1.4205472469329834,1.2164353132247925,Embedding,,,1.4205472469329834,1.2164353132247925,360
726,is,-0.8312610387802124,0.638277530670166,Embedding,,,-0.8312610387802124,0.638277530670166,360
727,of,-0.8615410923957825,-0.8996953964233398,Embedding,,,-0.8615410923957825,-0.8996953964233398,360
728,russia,-3.146967887878418,1.1199418306350708,Embedding,,,-3.146967887878418,1.1199418306350708,360
729,this,-0.39282330870628357,0.044728346168994904,Embedding,,,-0.39282330870628357,0.044728346168994904,360
730,linear2.weight_0,-1.3272106647491455,-1.357808232307434,param,,,-1.3272106647491455,-1.357808232307434,360
731,linear2.weight_1,0.7643700242042542,0.3552618622779846,param,,,0.7643700242042542,0.3552618622779846,360
732,linear2.weight_2,-1.2357734441757202,0.08071856945753098,param,,,-1.2357734441757202,0.08071856945753098,360
733,linear2.weight_3,1.3084709644317627,0.8612700700759888,param,,,1.3084709644317627,0.8612700700759888,360
734,linear2.bias,-0.8596204519271851,-1.3667954206466675,bias,,,-0.8596204519271851,-1.3667954206466675,360
735,linear1.weight_0,-1.893609642982483,-0.3095138967037201,param,,,-1.893609642982483,-0.3095138967037201,360
736,linear1.weight_1,-1.4054620265960693,0.18899665772914886,param,,,-1.4054620265960693,0.18899665772914886,360
737,linear1.weight_2,0.5728079676628113,-1.3231474161148071,param,,,0.5728079676628113,-1.3231474161148071,360
738,linear1.weight_3,-0.34638625383377075,0.3750465512275696,param,,,-0.34638625383377075,0.3750465512275696,360
739,linear1.bias,-0.054131750017404556,0.17655926942825317,bias,,,-0.054131750017404556,0.17655926942825317,360
740,<unk>,0.0,0.0,Embedding,,,0.0,0.0,370
741,'s,-0.890200138092041,-0.34675130248069763,Embedding,,,-0.890200138092041,-0.34675130248069763,370
742,What,0.2785296142101288,1.681740641593933,Embedding,,,0.2785296142101288,1.681740641593933,370
743,capital,0.42234599590301514,-2.6918513774871826,Embedding,,,0.42234599590301514,-2.6918513774871826,370
744,currency,0.053526148200035095,1.5871613025665283,Embedding,,,0.053526148200035095,1.5871613025665283,370
745,england,1.4281846284866333,1.2167013883590698,Embedding,,,1.4281846284866333,1.2167013883590698,370
746,is,-0.8329454660415649,0.6354005932807922,Embedding,,,-0.8329454660415649,0.6354005932807922,370
747,of,-0.863225519657135,-0.9025723338127136,Embedding,,,-0.863225519657135,-0.9025723338127136,370
748,russia,-3.155172109603882,1.118396282196045,Embedding,,,-3.155172109603882,1.118396282196045,370
749,this,-0.3945077359676361,0.04185132682323456,Embedding,,,-0.3945077359676361,0.04185132682323456,370
750,linear2.weight_0,-1.3342784643173218,-1.3704347610473633,param,,,-1.3342784643173218,-1.3704347610473633,370
751,linear2.weight_1,0.7697703242301941,0.3503953814506531,param,,,0.7697703242301941,0.3503953814506531,370
752,linear2.weight_2,-1.2454715967178345,0.09359046816825867,param,,,-1.2454715967178345,0.09359046816825867,370
753,linear2.weight_3,1.3198367357254028,0.8658910393714905,param,,,1.3198367357254028,0.8658910393714905,370
754,linear2.bias,-0.8695809841156006,-1.3806698322296143,bias,,,-0.8695809841156006,-1.3806698322296143,370
755,linear1.weight_0,-1.9086899757385254,-0.3118210434913635,param,,,-1.9086899757385254,-0.3118210434913635,370
756,linear1.weight_1,-1.4136269092559814,0.19605863094329834,param,,,-1.4136269092559814,0.19605863094329834,370
757,linear1.weight_2,0.5703332424163818,-1.33051335811615,param,,,0.5703332424163818,-1.33051335811615,370
758,linear1.weight_3,-0.3462402820587158,0.3749294579029083,param,,,-0.3462402820587158,0.3749294579029083,370
759,linear1.bias,-0.05405276641249657,0.18288187682628632,bias,,,-0.05405276641249657,0.18288187682628632,370
